date,location_id,crop_name,price,quantity,temperature,humidity,rainfall,wind_speed,sunshine_hours,season,demand_factor
2020-09-29,LOC002,wheat,35.64,402,31.52,74.83,89.58,10.51,3.58,0.75,1.2688818164573938
2020-09-30,LOC002,cotton,131.47,496,25.63,76.61,40.57,7.34,3.12,0.75,1.2462372088244877
2020-09-30,LOC005,cotton,100.69,793,29.22,82.86,85.88,17.01,4.17,0.75,0.9942110553665342
2020-10-01,LOC004,tomato,46.7,894,25.71,57.13,5.57,12.34,8.02,0.8333333333333334,1.0419708335505773
2020-10-01,LOC003,soybean,71.8,142,25.36,89.13,22.45,6.47,9.52,0.8333333333333334,1.1300012260007781
2020-10-01,LOC003,onion,32.77,968,20.26,65.23,7.11,14.41,8.41,0.8333333333333334,1.072458244000409
2020-10-02,LOC004,onion,42.56,217,24.54,60.51,21.42,18.71,10.44,0.8333333333333334,1.1923010064609074
2020-10-03,LOC001,cotton,90.81,182,21.85,60.29,29.74,19.96,7.66,0.8333333333333334,1.048927243952423
2020-10-03,LOC005,wheat,32.66,904,24.28,38.71,19.46,15.39,8.34,0.8333333333333334,1.210760086890261
2020-10-03,LOC005,rice,41.83,942,25.78,48.16,17.28,24.39,10.63,0.8333333333333334,1.176793891446632
2020-10-03,LOC003,corn,19.05,1119,22.99,66.64,15.05,8.23,10.27,0.8333333333333334,0.9761566407135993
2020-10-03,LOC003,cotton,82.07,834,23.59,46.7,11.65,11.39,7.85,0.8333333333333334,0.862056824171785
2020-10-03,LOC003,tomato,49.58,706,28.11,64.2,28.56,13.76,9.33,0.8333333333333334,0.9371509883563576
2020-10-04,LOC003,potato,13.58,120,23.39,65.28,12.0,11.03,9.28,0.8333333333333334,0.8140294828650669
2020-10-05,LOC002,onion,44.79,743,22.79,79.09,29.14,12.84,10.91,0.8333333333333334,1.2564451355318609
2020-10-06,LOC004,rice,31.64,128,24.14,43.73,17.5,23.63,9.92,0.8333333333333334,0.8121936993111689
2020-10-06,LOC004,wheat,25.71,886,28.15,73.41,27.28,21.01,9.41,0.8333333333333334,0.9859938834140567
2020-10-08,LOC004,wheat,32.25,475,26.58,61.0,28.16,23.43,9.21,0.8333333333333334,1.1703751626301566
2020-10-08,LOC005,corn,19.43,539,22.65,59.81,7.06,14.78,10.28,0.8333333333333334,0.8776095758542928
2020-10-08,LOC004,onion,37.93,682,24.73,84.17,20.34,5.52,7.19,0.8333333333333334,1.1246881957136898
2020-10-08,LOC001,corn,22.86,1147,20.24,58.14,18.61,15.9,7.57,0.8333333333333334,1.0085426059179698
2020-10-09,LOC001,soybean,59.06,835,21.02,72.58,27.36,6.76,7.33,0.8333333333333334,1.006231116644795
2020-10-09,LOC004,onion,34.73,322,25.41,75.99,25.64,17.56,11.4,0.8333333333333334,1.1592916184773123
2020-10-09,LOC002,potato,16.55,232,23.02,42.49,6.24,6.16,10.45,0.8333333333333334,1.07699819180996
2020-10-09,LOC005,potato,16.46,841,29.68,63.87,20.73,15.43,8.47,0.8333333333333334,1.0984786392298136
2020-10-10,LOC004,tomato,35.46,833,24.59,52.3,17.5,14.4,10.18,0.8333333333333334,0.8036167155662316
2020-10-10,LOC005,corn,18.6,483,20.59,94.04,29.22,7.37,11.28,0.8333333333333334,0.9042058369538799
2020-10-11,LOC003,rice,47.69,388,22.49,50.22,19.68,22.19,7.68,0.8333333333333334,1.1716692115855247
2020-10-11,LOC001,wheat,25.31,1072,26.36,71.09,26.23,9.94,8.78,0.8333333333333334,0.885242739114408
2020-10-11,LOC001,tomato,61.97,951,21.56,67.02,27.97,10.44,9.84,0.8333333333333334,1.2261037831792216
2020-10-11,LOC003,cotton,106.42,839,20.44,67.6,22.36,16.78,7.17,0.8333333333333334,1.1561547150867306
2020-10-12,LOC001,wheat,32.85,233,27.3,37.24,17.19,19.02,7.63,0.8333333333333334,1.2349113073777898
2020-10-12,LOC004,potato,14.08,530,20.19,46.9,8.85,12.76,7.86,0.8333333333333334,0.832733868558575
2020-10-12,LOC002,cotton,79.71,676,26.67,62.09,26.39,5.1,7.7,0.8333333333333334,0.971717909732317
2020-10-13,LOC005,tomato,38.05,600,29.08,84.64,26.27,19.97,7.44,0.8333333333333334,0.8047153326297447
2020-10-14,LOC003,corn,16.66,167,23.85,84.71,29.39,14.45,8.97,0.8333333333333334,0.816459652833615
2020-10-14,LOC004,cotton,95.27,820,23.12,75.31,20.29,18.2,7.24,0.8333333333333334,1.0243586665242166
2020-10-14,LOC004,soybean,61.73,586,22.62,61.43,6.03,20.01,7.95,0.8333333333333334,1.0028688891000739
2020-10-14,LOC004,cotton,111.41,388,23.93,35.95,17.02,14.83,10.11,0.8333333333333334,1.2171491073012526
2020-10-14,LOC003,corn,23.82,794,24.62,37.99,16.41,7.26,11.39,0.8333333333333334,1.0747603267591714
2020-10-14,LOC002,rice,36.44,916,25.86,69.22,21.83,19.74,10.61,0.8333333333333334,0.9370723903048989
2020-10-15,LOC001,wheat,31.91,510,23.57,81.89,29.88,11.84,11.84,0.8333333333333334,1.1136317183850208
2020-10-15,LOC001,rice,33.68,408,29.33,62.8,22.72,22.19,11.65,0.8333333333333334,0.884810751170718
2020-10-15,LOC003,potato,14.93,253,28.34,54.85,16.39,14.22,11.57,0.8333333333333334,0.871372878260886
2020-10-15,LOC002,onion,33.29,268,25.41,70.19,27.29,24.59,10.38,0.8333333333333334,0.9359199949458485
2020-10-17,LOC002,tomato,39.08,804,23.47,90.08,23.95,8.54,8.13,0.8333333333333334,0.8850981989260107
2020-10-17,LOC001,corn,20.79,1009,22.15,41.93,8.95,17.96,7.9,0.8333333333333334,0.9586606944109509
2020-10-17,LOC001,potato,17.38,931,25.94,67.02,18.28,6.36,10.42,0.8333333333333334,1.118252923998554
2020-10-17,LOC002,tomato,49.56,321,24.14,76.35,28.9,21.6,9.71,0.8333333333333334,1.0733616394903405
2020-10-17,LOC005,onion,27.53,391,22.16,67.07,19.26,9.63,7.47,0.8333333333333334,0.8179229670180381
2020-10-17,LOC003,tomato,57.45,721,25.41,92.5,23.57,22.65,11.79,0.8333333333333334,1.2839364062548582
2020-10-17,LOC003,wheat,27.99,615,29.8,34.17,10.2,8.72,9.87,0.8333333333333334,1.1292126918424357
2020-10-18,LOC001,tomato,50.24,928,20.79,82.73,24.89,5.79,9.32,0.8333333333333334,1.1089840707065002
2020-10-18,LOC002,rice,30.46,1073,23.78,60.97,13.23,19.05,8.69,0.8333333333333334,0.8507098991132429
2020-10-19,LOC002,cotton,87.59,523,21.66,32.8,10.63,17.0,7.66,0.8333333333333334,0.9806873885601379
2020-10-19,LOC002,tomato,61.75,200,26.99,36.86,18.03,19.71,10.47,0.8333333333333334,1.2619017786874531
2020-10-19,LOC004,potato,19.51,942,21.96,86.48,20.48,14.7,9.36,0.8333333333333334,1.0930315207550425
2020-10-19,LOC004,corn,24.77,156,23.86,41.87,5.84,13.63,7.79,0.8333333333333334,1.1232035526033004
2020-10-21,LOC001,rice,31.23,937,23.05,40.72,8.09,15.39,9.38,0.8333333333333334,0.8626074603523206
2020-10-21,LOC002,onion,26.74,394,25.96,31.24,8.44,6.23,7.56,0.8333333333333334,0.9065889852322948
2020-10-21,LOC005,wheat,30.46,610,20.21,63.13,26.7,21.68,8.52,0.8333333333333334,1.090117114132144
2020-10-22,LOC004,tomato,53.16,654,22.84,61.4,23.31,23.03,7.83,0.8333333333333334,1.1742253976971926
2020-10-22,LOC001,potato,13.26,1152,21.16,33.14,13.26,7.56,10.24,0.8333333333333334,0.8694517576436913
2020-10-22,LOC003,onion,29.22,1079,20.85,52.55,18.91,15.27,8.75,0.8333333333333334,0.8925497151262662
2020-10-22,LOC005,potato,19.47,864,28.16,64.81,8.81,24.3,11.65,0.8333333333333334,1.167650165700051
2020-10-22,LOC003,rice,45.81,425,23.72,40.7,5.06,10.62,8.36,0.8333333333333334,1.2161289910330937
2020-10-23,LOC005,rice,37.9,356,22.15,69.8,12.76,18.81,11.85,0.8333333333333334,0.9946272679686841
2020-10-23,LOC002,potato,15.89,238,20.26,61.81,21.3,12.68,10.89,0.8333333333333334,0.9109614024214335
2020-10-23,LOC001,cotton,77.74,460,25.87,45.68,16.66,15.35,9.22,0.8333333333333334,0.8727493726859384
2020-10-24,LOC004,tomato,36.94,1060,27.93,42.7,19.5,20.5,7.88,0.8333333333333334,0.8197261727174042
2020-10-24,LOC002,rice,41.35,866,24.05,48.67,14.94,10.04,11.3,0.8333333333333334,1.1054129636767709
2020-10-24,LOC001,soybean,52.14,196,25.66,40.62,13.41,16.03,8.73,0.8333333333333334,0.9044776679697196
2020-10-25,LOC003,soybean,56.35,117,26.76,31.87,19.36,19.53,8.42,0.8333333333333334,0.9769010618795988
2020-10-26,LOC002,onion,27.78,1092,24.67,79.83,27.25,16.35,8.37,0.8333333333333334,0.8855228205570214
2020-10-26,LOC005,onion,28.24,551,24.92,75.38,28.39,19.39,11.07,0.8333333333333334,0.9008773665703413
2020-10-26,LOC001,tomato,54.01,1136,27.19,70.38,27.04,11.22,7.33,0.8333333333333334,1.026305121039762
2020-10-26,LOC002,corn,25.8,859,20.93,58.2,16.43,19.58,8.47,0.8333333333333334,1.2630987828341738
2020-10-26,LOC002,potato,16.07,302,25.04,57.17,19.5,8.01,11.44,0.8333333333333334,0.9819680293828787
2020-10-27,LOC003,cotton,110.26,662,28.32,44.18,11.05,6.58,10.69,0.8333333333333334,1.159750678340247
2020-10-27,LOC001,onion,38.96,646,25.61,94.48,29.56,8.42,11.74,0.8333333333333334,1.1180241976027139
2020-10-28,LOC004,soybean,75.09,1050,21.76,58.83,18.41,8.9,10.49,0.8333333333333334,1.2465591913380853
2020-10-28,LOC005,cotton,91.99,330,28.23,32.24,15.67,22.23,7.42,0.8333333333333334,0.9679769779235883
2020-10-28,LOC002,wheat,27.8,980,23.92,39.23,13.48,5.68,8.42,0.8333333333333334,1.1347141408287638
2020-10-28,LOC005,tomato,65.84,204,25.79,65.17,27.9,5.73,7.38,0.8333333333333334,1.2360699166814575
2020-10-29,LOC005,tomato,47.28,1032,29.79,70.29,29.43,18.09,11.26,0.8333333333333334,1.0538101966405986
2020-10-29,LOC004,wheat,33.94,1046,20.7,40.88,15.8,16.55,8.35,0.8333333333333334,1.277470834567548
2020-10-29,LOC001,soybean,63.0,1125,22.29,56.4,7.33,8.87,11.3,0.8333333333333334,0.991963271837011
2020-10-29,LOC004,cotton,100.76,337,22.19,67.99,11.4,18.05,8.12,0.8333333333333334,1.285543448741735
2020-10-29,LOC001,onion,24.43,966,26.72,56.29,13.51,8.38,11.51,0.8333333333333334,0.8149073824301256
2020-10-30,LOC002,soybean,56.87,121,27.81,69.78,28.06,10.33,9.76,0.8333333333333334,0.9568046011035116
2020-10-30,LOC005,rice,46.96,496,29.32,56.91,14.72,15.41,11.08,0.8333333333333334,1.1703956946712686
2020-10-30,LOC004,tomato,41.05,905,25.65,71.02,20.41,19.37,9.29,0.8333333333333334,0.8820872287219005
2020-10-30,LOC001,potato,15.68,1091,25.5,33.72,13.4,9.36,7.71,0.8333333333333334,0.9953186318600775
2020-10-30,LOC003,wheat,35.26,390,24.23,75.83,25.42,22.7,10.46,0.8333333333333334,1.1931659417219382
2020-10-31,LOC002,rice,46.65,387,27.79,63.96,8.82,14.39,11.82,0.8333333333333334,1.1382564917209925
2020-10-31,LOC003,tomato,45.51,552,22.66,42.59,6.79,11.97,10.51,0.8333333333333334,0.8938507978206008
2020-10-31,LOC002,soybean,47.95,998,28.95,40.48,19.93,10.6,9.21,0.8333333333333334,0.8289175988836539
2020-10-31,LOC002,potato,14.78,935,22.52,60.75,26.6,9.89,11.62,0.8333333333333334,0.9539676177947459
2020-11-01,LOC003,corn,24.21,838,25.93,46.33,12.94,17.29,10.83,0.9166666666666666,1.0889374240981018
2020-11-01,LOC001,wheat,34.76,601,21.69,58.08,12.02,12.15,10.68,0.9166666666666666,1.2243837509678952
2020-11-01,LOC004,cotton,89.58,1177,26.63,51.15,14.81,24.07,9.78,0.9166666666666666,1.1293267733472612
2020-11-02,LOC004,wheat,26.97,869,20.91,36.6,10.8,9.09,9.14,0.9166666666666666,0.9148116433441702
2020-11-04,LOC005,cotton,77.68,129,23.51,50.9,10.37,15.52,10.27,0.9166666666666666,0.8727365454087949
2020-11-05,LOC005,wheat,31.48,282,21.37,78.74,21.48,18.69,7.45,0.9166666666666666,1.1918246480089625
2020-11-05,LOC004,onion,28.96,914,29.44,84.72,24.54,15.57,7.95,0.9166666666666666,0.8371759358906312
2020-11-06,LOC002,rice,33.72,380,23.51,53.01,19.82,7.87,8.25,0.9166666666666666,0.9237551701796158
2020-11-07,LOC002,rice,46.01,576,20.01,85.29,22.06,21.89,10.4,0.9166666666666666,1.1115064104111236
2020-11-07,LOC001,cotton,74.25,763,29.13,55.76,18.89,5.13,8.03,0.9166666666666666,0.8822395584976386
2020-11-07,LOC002,cotton,93.41,137,27.37,94.96,24.07,5.61,10.3,0.9166666666666666,1.0525135184940428
2020-11-07,LOC003,soybean,62.25,214,23.14,32.68,9.19,6.01,9.78,0.9166666666666666,1.0859150576790473
2020-11-08,LOC004,corn,21.14,560,29.5,46.97,17.06,19.05,8.28,0.9166666666666666,1.0597185592121605
2020-11-08,LOC003,corn,21.63,221,26.9,89.19,21.16,7.77,11.72,0.9166666666666666,0.9440147723037062
2020-11-09,LOC005,rice,46.93,717,22.28,58.19,11.61,20.02,7.04,0.9166666666666666,1.1946070502068658
2020-11-09,LOC002,cotton,76.71,463,23.16,55.21,8.16,24.5,7.48,0.9166666666666666,0.9176230281409886
2020-11-10,LOC004,cotton,86.2,415,20.64,65.74,9.16,23.18,8.08,0.9166666666666666,0.906173581778834
2020-11-10,LOC005,cotton,93.37,882,20.28,52.09,9.2,7.82,7.33,0.9166666666666666,1.0578688714336661
2020-11-10,LOC001,tomato,65.3,510,28.59,53.79,14.08,18.55,7.87,0.9166666666666666,1.2327918669700084
2020-11-10,LOC004,rice,39.28,974,24.74,59.63,6.57,20.38,7.11,0.9166666666666666,0.985549306456653
2020-11-10,LOC003,corn,18.61,678,23.28,76.59,28.66,13.35,10.86,0.9166666666666666,0.8647429838750954
2020-11-11,LOC003,cotton,75.99,941,28.86,79.07,25.92,19.29,10.89,0.9166666666666666,0.8594784421834651
2020-11-11,LOC002,cotton,107.93,730,21.28,91.77,23.41,17.03,8.52,0.9166666666666666,1.2385197220681936
2020-11-12,LOC001,potato,16.54,1078,27.87,74.58,22.05,5.15,11.65,0.9166666666666666,1.0282331238249953
2020-11-12,LOC003,onion,28.15,1001,27.64,32.96,18.4,19.24,10.0,0.9166666666666666,0.8997330710093274
2020-11-13,LOC003,corn,25.35,385,25.26,50.28,15.01,20.63,11.27,0.9166666666666666,1.103787078480394
2020-11-14,LOC003,tomato,46.99,385,23.09,65.47,23.39,12.28,7.61,0.9166666666666666,1.0039938435579767
2020-11-14,LOC002,soybean,72.91,882,29.49,65.57,10.8,24.55,10.76,0.9166666666666666,1.1953947885753828
2020-11-15,LOC004,wheat,26.85,331,20.88,68.78,26.29,14.48,11.71,0.9166666666666666,0.977299858784823
2020-11-15,LOC002,cotton,91.38,923,24.19,42.79,18.63,8.31,11.97,0.9166666666666666,1.1599056886369454
2020-11-15,LOC001,onion,44.18,929,23.83,90.26,26.84,22.65,8.15,0.9166666666666666,1.2655751591142166
2020-11-15,LOC002,cotton,67.87,338,25.94,53.88,6.59,22.59,10.76,0.9166666666666666,0.8301836137260308
2020-11-16,LOC003,wheat,28.88,764,26.83,38.93,12.91,12.59,8.59,0.9166666666666666,1.0583937802188164
2020-11-16,LOC002,rice,31.66,337,24.99,91.64,23.97,12.92,10.47,0.9166666666666666,0.8540827116029365
2020-11-16,LOC002,potato,18.31,776,24.59,90.67,27.98,6.49,7.83,0.9166666666666666,1.1776081577377986
2020-11-17,LOC003,onion,28.14,1057,27.68,35.99,14.07,18.88,9.92,0.9166666666666666,0.8356229211744401
2020-11-17,LOC003,soybean,70.41,1050,28.88,57.9,15.69,8.91,7.67,0.9166666666666666,1.1895572707950879
2020-11-17,LOC005,potato,21.08,273,25.03,37.83,11.31,20.72,9.64,0.9166666666666666,1.1926795591317945
2020-11-18,LOC001,corn,25.6,637,20.89,45.72,6.86,10.59,7.26,0.9166666666666666,1.2650644488493923
2020-11-19,LOC005,tomato,60.32,401,28.8,58.08,5.14,9.04,8.66,0.9166666666666666,1.12539503864319
2020-11-20,LOC001,onion,38.31,710,20.28,43.73,15.01,23.62,8.8,0.9166666666666666,1.1639017726409107
2020-11-21,LOC002,soybean,66.07,309,25.67,39.19,17.65,21.35,8.18,0.9166666666666666,1.0992620456910607
2020-11-21,LOC002,tomato,50.39,1044,22.99,48.27,8.34,14.61,8.61,0.9166666666666666,1.0713276666764204
2020-11-22,LOC004,rice,46.12,769,22.69,40.31,9.38,6.73,9.89,0.9166666666666666,1.1855586624529544
2020-11-22,LOC001,onion,34.05,906,28.75,33.01,18.43,7.67,10.52,0.9166666666666666,1.1272853020727087
2020-11-22,LOC005,rice,45.08,340,22.79,80.1,28.79,19.86,7.75,0.9166666666666666,1.1722371200060793
2020-11-22,LOC003,onion,30.01,448,27.28,58.57,14.9,11.74,10.24,0.9166666666666666,0.9493199807860583
2020-11-22,LOC005,cotton,112.02,847,26.3,36.26,15.01,6.75,8.35,0.9166666666666666,1.2928880593366818
2020-11-22,LOC004,tomato,42.62,244,22.19,90.78,22.41,20.16,7.25,0.9166666666666666,0.8175221121503242
2020-11-23,LOC001,corn,25.42,832,29.72,64.7,22.85,13.14,7.24,0.9166666666666666,1.2265663800301232
2020-11-24,LOC002,onion,37.16,420,29.57,48.12,11.4,19.19,8.38,0.9166666666666666,1.1114157278629504
2020-11-24,LOC005,tomato,40.44,136,22.36,79.28,21.28,24.27,7.58,0.9166666666666666,0.9044815032155982
2020-11-24,LOC005,onion,32.31,159,22.19,80.92,29.58,24.89,9.61,0.9166666666666666,0.9201160193878655
2020-11-25,LOC003,cotton,75.19,992,20.92,70.14,20.72,6.73,7.98,0.9166666666666666,0.885456774641131
2020-11-25,LOC004,wheat,26.58,921,27.17,42.27,6.68,6.16,10.6,0.9166666666666666,0.9512044303209971
2020-11-26,LOC004,cotton,109.19,170,27.36,52.3,10.3,6.71,8.89,0.9166666666666666,1.2369177278765944
2020-11-26,LOC004,potato,21.0,1098,23.71,38.41,16.12,23.55,11.63,0.9166666666666666,1.223250876278624
2020-11-26,LOC001,rice,35.47,772,21.18,33.47,7.64,21.54,9.78,0.9166666666666666,0.9010152690945978
2020-11-28,LOC004,rice,45.33,303,29.78,43.6,12.11,13.96,8.46,0.9166666666666666,1.2906559600584375
2020-11-28,LOC003,cotton,88.96,641,29.95,48.74,11.64,12.57,7.06,0.9166666666666666,1.0126758653083898
2020-11-28,LOC004,tomato,56.21,556,23.87,41.75,13.4,13.79,10.1,0.9166666666666666,1.1428697621021837
2020-11-29,LOC004,potato,16.87,257,27.81,36.61,18.12,5.11,10.5,0.9166666666666666,1.1188333774658323
2020-11-30,LOC005,onion,39.58,859,27.54,92.31,26.38,21.33,8.41,0.9166666666666666,1.2729126007918858
2020-11-30,LOC003,tomato,50.56,1066,24.91,38.44,14.32,5.96,9.33,0.9166666666666666,0.9938926417102668
2020-11-30,LOC005,wheat,30.57,134,29.82,42.35,18.19,9.32,9.55,0.9166666666666666,1.121370488931922
2020-11-30,LOC004,cotton,83.94,405,22.98,66.29,28.27,13.66,11.89,0.9166666666666666,0.9257664072487645
2020-12-01,LOC004,onion,30.56,313,12.51,58.3,14.96,18.77,7.83,0.0,0.9521569968301073
2020-12-01,LOC002,potato,11.94,862,22.97,44.45,8.86,7.93,11.87,0.0,0.8676681140591258
2020-12-02,LOC005,tomato,48.34,574,21.09,59.8,7.6,13.4,8.71,0.0,1.036905271075625
2020-12-02,LOC002,rice,34.39,920,15.68,39.58,7.6,11.6,9.41,0.0,0.9504493242637628
2020-12-04,LOC001,cotton,103.45,170,19.68,67.15,10.4,23.98,7.48,0.0,1.2225092611800747
2020-12-04,LOC005,corn,17.63,605,12.42,39.74,14.66,15.5,7.43,0.0,0.9521162930510838
2020-12-05,LOC003,cotton,85.16,168,18.87,55.73,3.94,6.35,11.88,0.0,0.9206984422617366
2020-12-05,LOC004,potato,13.19,940,14.79,45.14,14.12,21.79,11.98,0.0,0.8369352591427603
2020-12-05,LOC002,tomato,49.47,183,23.06,44.87,1.63,21.93,8.85,0.0,0.8831667758000404
2020-12-05,LOC003,onion,37.97,912,21.42,32.6,7.01,6.32,10.16,0.0,1.2658012873753024
2020-12-06,LOC003,cotton,83.72,837,19.4,59.13,4.03,6.8,8.19,0.0,0.8882103634723769
2020-12-06,LOC004,potato,17.44,707,10.86,30.2,1.25,5.63,11.43,0.0,0.8983833014659601
2020-12-06,LOC005,rice,44.57,185,17.12,64.42,4.93,7.91,7.51,0.0,1.1490921620402859
2020-12-06,LOC002,potato,18.9,926,21.09,60.87,10.73,17.33,11.11,0.0,1.2615287489834504
2020-12-07,LOC001,wheat,34.39,495,16.29,44.42,4.22,12.05,8.44,0.0,1.1062589364237654
2020-12-07,LOC001,potato,22.63,248,15.53,47.02,0.96,6.47,7.88,0.0,1.207798547865559
2020-12-08,LOC002,wheat,23.49,385,11.7,46.38,10.3,8.38,11.64,0.0,1.0079749414783037
2020-12-08,LOC002,soybean,69.38,524,23.31,40.97,2.44,21.18,10.16,0.0,0.9995151184542461
2020-12-09,LOC001,tomato,68.15,840,12.45,37.06,1.78,17.66,11.28,0.0,1.282736902546289
2020-12-09,LOC002,potato,17.27,439,18.39,41.1,9.98,8.24,9.21,0.0,1.0519355998661308
2020-12-09,LOC002,potato,15.72,859,12.33,39.18,0.19,18.08,9.89,0.0,0.897099394880654
2020-12-09,LOC002,corn,20.6,292,17.07,55.17,5.63,16.03,11.28,0.0,1.0108325834183272
2020-12-09,LOC002,soybean,61.58,376,20.2,39.27,13.59,24.32,7.91,0.0,1.0726802850432446
2020-12-10,LOC003,tomato,64.06,941,17.5,32.73,0.65,19.28,11.04,0.0,1.260596439985869
2020-12-11,LOC003,soybean,43.45,130,20.02,42.3,8.22,10.28,9.47,0.0,0.8740725879800882
2020-12-11,LOC001,corn,22.32,836,14.38,62.48,3.98,21.81,8.97,0.0,1.004228339465318
2020-12-11,LOC005,wheat,26.58,835,16.89,32.99,10.45,18.62,9.29,0.0,0.9904387243587642
2020-12-12,LOC004,onion,35.64,647,16.55,43.65,11.47,21.61,9.33,0.0,1.1536828530861927
2020-12-12,LOC001,soybean,55.65,540,21.18,59.37,12.99,11.56,10.92,0.0,0.9553950088205541
2020-12-13,LOC002,tomato,43.94,869,11.81,63.3,11.1,9.01,11.37,0.0,0.9259350529294599
2020-12-13,LOC001,corn,23.47,336,13.61,35.7,13.07,6.64,10.6,0.0,1.2122838116535382
2020-12-13,LOC005,wheat,27.6,719,24.52,54.5,8.06,22.69,10.14,0.0,1.140053308465875
2020-12-14,LOC001,wheat,19.97,413,21.54,59.6,11.2,16.44,7.98,0.0,0.829631576661267
2020-12-14,LOC002,potato,16.68,412,17.38,65.98,14.0,7.3,7.56,0.0,1.165353971811521
2020-12-14,LOC004,potato,13.26,571,23.22,42.3,8.48,23.33,9.18,0.0,0.8265676825625008
2020-12-14,LOC005,corn,21.05,102,12.8,46.2,9.79,8.87,9.22,0.0,1.1250663069904308
2020-12-14,LOC003,cotton,105.69,250,10.38,55.47,12.97,12.45,7.44,0.0,1.2807745606377583
2020-12-16,LOC004,potato,15.68,353,19.21,63.98,14.05,20.99,9.98,0.0,1.0291536718915473
2020-12-16,LOC005,potato,16.7,378,15.57,63.95,11.94,12.39,9.17,0.0,1.2250042096846046
2020-12-16,LOC003,tomato,50.13,793,22.84,68.79,10.5,11.57,11.51,0.0,1.0225578044157404
2020-12-17,LOC005,rice,36.43,156,12.97,42.74,12.93,12.85,10.23,0.0,1.0967556546987076
2020-12-17,LOC005,rice,37.79,596,22.17,36.21,5.2,19.71,10.95,0.0,1.1643504833307305
2020-12-17,LOC003,cotton,76.8,658,11.23,66.54,10.8,15.23,10.39,0.0,0.9945681017664055
2020-12-17,LOC002,corn,20.62,136,22.91,48.87,2.28,15.06,7.36,0.0,0.8038534479846138
2020-12-18,LOC005,wheat,30.65,406,15.97,68.67,1.05,23.87,11.05,0.0,0.9986533764254397
2020-12-18,LOC001,onion,30.47,904,23.3,51.76,0.29,23.13,8.7,0.0,0.8305739004825443
2020-12-18,LOC005,corn,20.17,451,10.09,31.8,8.5,16.28,8.03,0.0,1.0146519061798909
2020-12-19,LOC005,potato,19.98,383,15.06,41.49,4.27,13.63,7.51,0.0,1.2093144126790167
2020-12-19,LOC003,onion,30.61,290,17.2,38.05,13.46,24.15,10.03,0.0,1.0230473303254755
2020-12-19,LOC004,rice,44.63,980,24.73,35.4,0.72,15.97,7.28,0.0,1.008927307356611
2020-12-19,LOC001,potato,15.23,645,15.59,39.41,14.22,10.61,9.05,0.0,1.1024375407307598
2020-12-19,LOC003,tomato,34.46,992,16.19,44.68,11.27,12.17,10.23,0.0,0.8086448203037964
2020-12-19,LOC004,soybean,41.75,637,20.36,34.97,13.2,20.14,9.95,0.0,0.8079217239031822
2020-12-20,LOC001,potato,17.68,887,21.12,32.73,7.41,21.4,7.37,0.0,1.0729780764902943
2020-12-20,LOC002,wheat,33.24,868,14.07,63.0,10.64,19.47,11.03,0.0,1.215395912018052
2020-12-21,LOC001,potato,20.89,720,16.92,62.82,2.26,9.43,7.36,0.0,1.1453782528557968
2020-12-21,LOC003,wheat,32.63,287,16.85,62.87,7.03,7.97,11.98,0.0,1.19945989610159
2020-12-22,LOC002,cotton,74.67,155,13.66,65.06,7.26,13.47,8.23,0.0,0.9232463748519886
2020-12-22,LOC004,tomato,46.69,408,17.11,32.93,11.03,7.62,9.1,0.0,1.081885660573524
2020-12-22,LOC005,rice,37.11,399,22.99,37.45,0.64,21.43,11.21,0.0,0.9435822613725109
2020-12-23,LOC005,onion,26.01,713,21.59,30.87,6.82,6.13,10.65,0.0,0.9629560737979319
2020-12-24,LOC003,wheat,26.71,533,14.86,48.44,8.85,23.1,9.0,0.0,1.0276859632383308
2020-12-24,LOC002,onion,35.98,883,20.65,43.57,8.65,10.06,9.92,0.0,1.1057471123928768
2020-12-24,LOC002,wheat,23.9,159,23.56,50.26,7.85,5.07,8.9,0.0,1.0610977598609264
2020-12-25,LOC004,rice,40.5,561,22.14,40.81,12.36,17.15,8.3,0.0,1.2579361043191826
2020-12-25,LOC002,onion,32.89,135,18.81,54.88,3.49,7.98,8.19,0.0,0.8906723679247903
2020-12-26,LOC001,cotton,59.56,552,15.75,64.59,10.18,14.69,11.89,0.0,0.8266867516657074
2020-12-26,LOC003,tomato,64.44,654,17.36,36.86,2.46,8.8,10.9,0.0,1.2835293002395571
2020-12-27,LOC004,rice,47.6,525,17.97,33.49,4.75,7.59,7.62,0.0,1.0536257854515068
2020-12-27,LOC001,potato,18.02,516,19.94,66.66,11.65,18.52,9.73,0.0,1.1469703106093208
2020-12-27,LOC002,soybean,54.02,234,23.41,66.15,10.65,24.67,7.53,0.0,0.9036970073169446
2020-12-27,LOC005,potato,18.18,483,18.37,34.24,12.69,16.33,8.88,0.0,1.2245464621062894
2020-12-28,LOC004,tomato,40.68,486,24.86,49.01,7.49,10.84,7.11,0.0,0.9200712571850644
2020-12-28,LOC003,cotton,110.79,687,20.0,56.71,2.41,11.07,8.35,0.0,1.0744772753917096
2020-12-28,LOC001,potato,18.18,139,12.85,30.23,12.82,11.47,11.33,0.0,1.2462947485580667
2020-12-30,LOC004,rice,30.03,887,18.24,43.43,13.73,10.03,10.7,0.0,0.8914598786113348
2020-12-30,LOC001,soybean,70.02,492,18.28,68.94,12.11,9.81,8.03,0.0,1.2964207290945726
